day_of_week,month,max_temp_c,is_holiday,is_business_day,restaurant_id,cuisine_type,restaurant_segment,first_course,second_course,dessert
0,1,7.3,1,1,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Gelato
0,1,7.3,1,1,5,Italian,Gourmet,Sopa de tomate,Lasagna,Panna Cotta
0,1,7.3,1,1,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Yogur con miel
0,1,7.3,1,1,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Fruta
0,1,7.3,1,1,8,Mediterranean,Family,Berenjena rellena,Salmón plancha,Yogur con miel
0,1,7.3,1,1,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Panna Cotta
0,1,7.3,1,1,10,Mediterranean,Gourmet,Falafel,Pollo al horno,Fruta
0,1,7.3,1,1,11,Italian,Traditional,Tortellini nata,Risotto de setas,Panna Cotta
0,1,7.3,1,1,12,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Yogur con miel
0,1,7.3,1,1,13,Grill,Gourmet,Sopa de cebolla,Hamburguesa Gourmet,Cheesecake
0,1,7.3,1,1,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Arroz con leche
0,1,7.3,1,1,15,Spanish,Business,Sopa castellana,Merluza a la romana,Arroz con leche
0,1,7.3,1,1,16,Grill,Traditional,Alitas BBQ,Secreto Ibérico,Brownie
0,1,7.3,1,1,17,Mediterranean,Traditional,Falafel,Pollo al horno,Sorbete
0,1,7.3,1,1,18,Mediterranean,Business,Crema de calabacín,Brochetas de pavo,Sorbete
0,1,7.3,1,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
0,1,7.3,1,1,20,Italian,Business,Tortellini nata,Pizza Margarita,Tiramisú
1,1,3.4,0,1,1,Grill,Gourmet,Champiñones,Secreto Ibérico,Tarta de manzana
1,1,3.4,0,1,2,Spanish,Traditional,Sopa castellana,Merluza a la romana,Arroz con leche
1,1,3.4,0,1,3,Italian,Business,Tortellini nata,Pizza Margarita,Profiteroles
1,1,3.4,0,1,4,Italian,Business,Sopa de tomate,Risotto de setas,Gelato
1,1,3.4,0,1,5,Italian,Gourmet,Tortellini nata,Lasagna,Profiteroles
1,1,3.4,0,1,6,Mediterranean,Traditional,Berenjena rellena,Lubina,Macedonia
1,1,3.4,0,1,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Flan
1,1,3.4,0,1,8,Mediterranean,Family,Crema de calabacín,Brochetas de pavo,Sorbete
1,1,3.4,0,1,9,Italian,Traditional,Tortellini nata,Pizza Margarita,Panna Cotta
1,1,3.4,0,1,10,Mediterranean,Gourmet,Sopa de marisco,Pollo al horno,Fruta
1,1,3.4,0,1,11,Italian,Traditional,Sopa de tomate,Pizza Margarita,Panna Cotta
1,1,3.4,0,1,12,Mediterranean,Traditional,Sopa de marisco,Brochetas de pavo,Sorbete
1,1,3.4,0,1,13,Grill,Gourmet,Nachos con queso,Costillas BBQ,Batido
1,1,3.4,0,1,14,Spanish,Traditional,Potaje de garbanzos,Carrilleras al vino,Natillas
1,1,3.4,0,1,15,Spanish,Business,Crema de verduras,Filete de ternera,Fruta
1,1,3.4,0,1,16,Grill,Traditional,Alitas BBQ,Costillas BBQ,Batido
1,1,3.4,0,1,17,Mediterranean,Traditional,Crema de calabacín,Lubina,Fruta
1,1,3.4,0,1,18,Mediterranean,Business,Falafel,Brochetas de pavo,Fruta
1,1,3.4,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
1,1,3.4,0,1,20,Italian,Business,Minestrone,Escalope Milanese,Gelato
2,1,3.2,0,1,1,Grill,Gourmet,Champiñones,Costillas BBQ,Cheesecake
2,1,3.2,0,1,2,Spanish,Traditional,Crema de verduras,Merluza a la romana,Flan
2,1,3.2,0,1,3,Italian,Business,Ravioli boloñesa,Pizza Margarita,Tiramisú
2,1,3.2,0,1,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Tiramisú
2,1,3.2,0,1,5,Italian,Gourmet,Tortellini nata,Lasagna,Profiteroles
2,1,3.2,0,1,6,Mediterranean,Traditional,Sopa de marisco,Pollo al horno,Macedonia
2,1,3.2,0,1,7,Spanish,Family,Crema de verduras,Merluza a la romana,Arroz con leche
2,1,3.2,0,1,8,Mediterranean,Family,Sopa de marisco,Pollo al horno,Sorbete
2,1,3.2,0,1,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Panna Cotta
2,1,3.2,0,1,10,Mediterranean,Gourmet,Crema de calabacín,Pollo al horno,Fruta
2,1,3.2,0,1,11,Italian,Traditional,Tortellini nata,Pizza Margarita,Panna Cotta
2,1,3.2,0,1,12,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Sorbete
2,1,3.2,0,1,13,Grill,Gourmet,Alitas BBQ,Entrecot,Cheesecake
2,1,3.2,0,1,14,Spanish,Traditional,Crema de verduras,Filete de ternera,Arroz con leche
2,1,3.2,0,1,15,Spanish,Business,Sopa castellana,Merluza a la romana,Fruta
2,1,3.2,0,1,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Tarta de manzana
2,1,3.2,0,1,17,Mediterranean,Traditional,Falafel,Lubina,Sorbete
2,1,3.2,0,1,18,Mediterranean,Business,Falafel,Brochetas de pavo,Macedonia
2,1,3.2,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
2,1,3.2,0,1,20,Italian,Business,Tortellini nata,Risotto de setas,Profiteroles
3,1,6.4,0,1,1,Grill,Gourmet,Sopa de cebolla,Costillas BBQ,Tarta de manzana
3,1,6.4,0,1,2,Spanish,Traditional,Paella Valenciana,Merluza a la romana,Arroz con leche
3,1,6.4,0,1,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
3,1,6.4,0,1,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Gelato
3,1,6.4,0,1,5,Italian,Gourmet,Tortellini nata,Escalope Milanese,Profiteroles
3,1,6.4,0,1,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
3,1,6.4,0,1,7,Spanish,Family,Paella Valenciana,Carrilleras al vino,Arroz con leche
3,1,6.4,0,1,8,Mediterranean,Family,Falafel,Salmón plancha,Macedonia
3,1,6.4,0,1,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Profiteroles
3,1,6.4,0,1,10,Mediterranean,Gourmet,Sopa de marisco,Pollo al horno,Fruta
3,1,6.4,0,1,11,Italian,Traditional,Tortellini nata,Pizza Margarita,Panna Cotta
3,1,6.4,0,1,12,Mediterranean,Traditional,Falafel,Brochetas de pavo,Sorbete
3,1,6.4,0,1,13,Grill,Gourmet,Champiñones,Entrecot,Cheesecake
3,1,6.4,0,1,14,Spanish,Traditional,Paella Valenciana,Tortilla de patata,Arroz con leche
3,1,6.4,0,1,15,Spanish,Business,Paella Valenciana,Merluza a la romana,Natillas
3,1,6.4,0,1,16,Grill,Traditional,Nachos con queso,Secreto Ibérico,Tarta de manzana
3,1,6.4,0,1,17,Mediterranean,Traditional,Falafel,Lubina,Sorbete
3,1,6.4,0,1,18,Mediterranean,Business,Crema de calabacín,Salmón plancha,Sorbete
3,1,6.4,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
3,1,6.4,0,1,20,Italian,Business,Minestrone,Pizza Margarita,Gelato
4,1,7.7,0,0,1,Grill,Gourmet,Nachos con queso,Costillas BBQ,Tarta de manzana
4,1,7.7,0,0,2,Spanish,Traditional,Sopa castellana,Merluza a la romana,Arroz con leche
4,1,7.7,0,0,3,Italian,Business,Minestrone,Lasagna,Gelato
4,1,7.7,0,0,4,Italian,Business,Ravioli boloñesa,Escalope Milanese,Tiramisú
4,1,7.7,0,0,5,Italian,Gourmet,Tortellini nata,Lasagna,Gelato
4,1,7.7,0,0,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Fruta
4,1,7.7,0,0,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Flan
4,1,7.7,0,0,8,Mediterranean,Family,Falafel,Brochetas de pavo,Yogur con miel
4,1,7.7,0,0,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Panna Cotta
4,1,7.7,0,0,10,Mediterranean,Gourmet,Crema de calabacín,Pollo al horno,Fruta
4,1,7.7,0,0,11,Italian,Traditional,Minestrone,Lasagna,Tiramisú
4,1,7.7,0,0,12,Mediterranean,Traditional,Falafel,Brochetas de pavo,Macedonia
4,1,7.7,0,0,13,Grill,Gourmet,Nachos con queso,Costillas BBQ,Brownie
4,1,7.7,0,0,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Arroz con leche
4,1,7.7,0,0,15,Spanish,Business,Crema de verduras,Filete de ternera,Fruta
4,1,7.7,0,0,16,Grill,Traditional,Nachos con queso,Secreto Ibérico,Brownie
4,1,7.7,0,0,17,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Sorbete
4,1,7.7,0,0,18,Mediterranean,Business,Crema de calabacín,Brochetas de pavo,Macedonia
4,1,7.7,0,0,19,Grill,Business,Nachos con queso,Entrecot,Brownie
4,1,7.7,0,0,20,Italian,Business,Ravioli boloñesa,Lasagna,Gelato
5,1,-0.2,0,0,1,Grill,Gourmet,Champiñones,Costillas BBQ,Cheesecake
5,1,-0.2,0,0,2,Spanish,Traditional,Sopa castellana,Merluza a la romana,Arroz con leche
5,1,-0.2,0,0,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
5,1,-0.2,0,0,4,Italian,Business,Ravioli boloñesa,Lasagna,Gelato
5,1,-0.2,0,0,5,Italian,Gourmet,Sopa de tomate,Lasagna,Gelato
5,1,-0.2,0,0,6,Mediterranean,Traditional,Sopa de marisco,Pollo al horno,Macedonia
5,1,-0.2,0,0,7,Spanish,Family,Sopa castellana,Carrilleras al vino,Natillas
5,1,-0.2,0,0,8,Mediterranean,Family,Falafel,Salmón plancha,Fruta
5,1,-0.2,0,0,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Panna Cotta
5,1,-0.2,0,0,10,Mediterranean,Gourmet,Sopa de marisco,Pollo al horno,Yogur con miel
5,1,-0.2,0,0,11,Italian,Traditional,Tortellini nata,Pizza Margarita,Panna Cotta
5,1,-0.2,0,0,12,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Sorbete
5,1,-0.2,0,0,13,Grill,Gourmet,Nachos con queso,Entrecot,Cheesecake
5,1,-0.2,0,0,14,Spanish,Traditional,Potaje de garbanzos,Tortilla de patata,Arroz con leche
5,1,-0.2,0,0,15,Spanish,Business,Lentejas estofadas,Filete de ternera,Fruta
5,1,-0.2,0,0,16,Grill,Traditional,Sopa de cebolla,Costillas BBQ,Brownie
5,1,-0.2,0,0,17,Mediterranean,Traditional,Falafel,Lubina,Yogur con miel
5,1,-0.2,0,0,18,Mediterranean,Business,Sopa de marisco,Brochetas de pavo,Macedonia
5,1,-0.2,0,0,19,Grill,Business,Champiñones,Secreto Ibérico,Brownie
5,1,-0.2,0,0,20,Italian,Business,Sopa de tomate,Pizza Margarita,Gelato
6,1,5.9,0,0,1,Grill,Gourmet,Nachos con queso,Costillas BBQ,Tarta de manzana
6,1,5.9,0,0,2,Spanish,Traditional,Crema de verduras,Merluza a la romana,Arroz con leche
6,1,5.9,0,0,3,Italian,Business,Tortellini nata,Risotto de setas,Profiteroles
6,1,5.9,0,0,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Tiramisú
6,1,5.9,0,0,5,Italian,Gourmet,Tortellini nata,Lasagna,Profiteroles
6,1,5.9,0,0,6,Mediterranean,Traditional,Berenjena rellena,Salmón plancha,Macedonia
6,1,5.9,0,0,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Flan
6,1,5.9,0,0,8,Mediterranean,Family,Berenjena rellena,Salmón plancha,Yogur con miel
6,1,5.9,0,0,9,Italian,Traditional,Minestrone,Escalope Milanese,Panna Cotta
6,1,5.9,0,0,10,Mediterranean,Gourmet,Sopa de marisco,Pollo al horno,Sorbete
6,1,5.9,0,0,11,Italian,Traditional,Sopa de tomate,Pizza Margarita,Panna Cotta
6,1,5.9,0,0,12,Mediterranean,Traditional,Crema de calabacín,Lubina,Sorbete
6,1,5.9,0,0,13,Grill,Gourmet,Alitas BBQ,Entrecot,Cheesecake
6,1,5.9,0,0,14,Spanish,Traditional,Sopa castellana,Filete de ternera,Arroz con leche
6,1,5.9,0,0,15,Spanish,Business,Potaje de garbanzos,Merluza a la romana,Flan
6,1,5.9,0,0,16,Grill,Traditional,Champiñones,Secreto Ibérico,Brownie
6,1,5.9,0,0,17,Mediterranean,Traditional,Falafel,Salmón plancha,Fruta
6,1,5.9,0,0,18,Mediterranean,Business,Berenjena rellena,Brochetas de pavo,Yogur con miel
6,1,5.9,0,0,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
6,1,5.9,0,0,20,Italian,Business,Minestrone,Pizza Margarita,Gelato
0,1,8.1,0,1,1,Grill,Gourmet,Champiñones,Costillas BBQ,Tarta de manzana
0,1,8.1,0,1,2,Spanish,Traditional,Sopa castellana,Merluza a la romana,Flan
0,1,8.1,0,1,3,Italian,Business,Ravioli boloñesa,Lasagna,Tiramisú
0,1,8.1,0,1,4,Italian,Business,Minestrone,Risotto de setas,Gelato
0,1,8.1,0,1,5,Italian,Gourmet,Tortellini nata,Lasagna,Profiteroles
0,1,8.1,0,1,6,Mediterranean,Traditional,Crema de calabacín,Pollo al horno,Macedonia
0,1,8.1,0,1,7,Spanish,Family,Sopa castellana,Merluza a la romana,Flan
0,1,8.1,0,1,8,Mediterranean,Family,Falafel,Salmón plancha,Sorbete
0,1,8.1,0,1,9,Italian,Traditional,Minestrone,Escalope Milanese,Panna Cotta
0,1,8.1,0,1,10,Mediterranean,Gourmet,Falafel,Pollo al horno,Macedonia
0,1,8.1,0,1,11,Italian,Traditional,Sopa de tomate,Pizza Margarita,Panna Cotta
0,1,8.1,0,1,12,Mediterranean,Traditional,Falafel,Salmón plancha,Sorbete
0,1,8.1,0,1,13,Grill,Gourmet,Alitas BBQ,Entrecot,Cheesecake
0,1,8.1,0,1,14,Spanish,Traditional,Potaje de garbanzos,Carrilleras al vino,Arroz con leche
0,1,8.1,0,1,15,Spanish,Business,Crema de verduras,Merluza a la romana,Fruta
0,1,8.1,0,1,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Batido
0,1,8.1,0,1,17,Mediterranean,Traditional,Falafel,Lubina,Macedonia
0,1,8.1,0,1,18,Mediterranean,Business,Sopa de marisco,Lubina,Macedonia
0,1,8.1,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
0,1,8.1,0,1,20,Italian,Business,Tortellini nata,Escalope Milanese,Gelato
1,1,0.6,0,1,1,Grill,Gourmet,Sopa de cebolla,Costillas BBQ,Tarta de manzana
1,1,0.6,0,1,2,Spanish,Traditional,Potaje de garbanzos,Merluza a la romana,Arroz con leche
1,1,0.6,0,1,3,Italian,Business,Tortellini nata,Pizza Margarita,Tiramisú
1,1,0.6,0,1,4,Italian,Business,Ravioli boloñesa,Lasagna,Gelato
1,1,0.6,0,1,5,Italian,Gourmet,Tortellini nata,Lasagna,Panna Cotta
1,1,0.6,0,1,6,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Fruta
1,1,0.6,0,1,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Flan
1,1,0.6,0,1,8,Mediterranean,Family,Sopa de marisco,Salmón plancha,Yogur con miel
1,1,0.6,0,1,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Panna Cotta
1,1,0.6,0,1,10,Mediterranean,Gourmet,Sopa de marisco,Pollo al horno,Fruta
1,1,0.6,0,1,11,Italian,Traditional,Minestrone,Pizza Margarita,Profiteroles
1,1,0.6,0,1,12,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Sorbete
1,1,0.6,0,1,13,Grill,Gourmet,Champiñones,Entrecot,Cheesecake
1,1,0.6,0,1,14,Spanish,Traditional,Sopa castellana,Filete de ternera,Arroz con leche
1,1,0.6,0,1,15,Spanish,Business,Lentejas estofadas,Filete de ternera,Natillas
1,1,0.6,0,1,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
1,1,0.6,0,1,17,Mediterranean,Traditional,Falafel,Lubina,Sorbete
1,1,0.6,0,1,18,Mediterranean,Business,Sopa de marisco,Lubina,Sorbete
1,1,0.6,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
1,1,0.6,0,1,20,Italian,Business,Minestrone,Pizza Margarita,Gelato
2,1,7.2,0,1,1,Grill,Gourmet,Champiñones,Costillas BBQ,Tarta de manzana
2,1,7.2,0,1,2,Spanish,Traditional,Lentejas estofadas,Filete de ternera,Arroz con leche
2,1,7.2,0,1,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
2,1,7.2,0,1,4,Italian,Business,Ravioli boloñesa,Pizza Margarita,Tiramisú
2,1,7.2,0,1,5,Italian,Gourmet,Tortellini nata,Lasagna,Tiramisú
2,1,7.2,0,1,6,Mediterranean,Traditional,Sopa de marisco,Pollo al horno,Macedonia
2,1,7.2,0,1,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Flan
2,1,7.2,0,1,8,Mediterranean,Family,Sopa de marisco,Salmón plancha,Fruta
2,1,7.2,0,1,9,Italian,Traditional,Tortellini nata,Pizza Margarita,Panna Cotta
2,1,7.2,0,1,10,Mediterranean,Gourmet,Crema de calabacín,Brochetas de pavo,Sorbete
2,1,7.2,0,1,11,Italian,Traditional,Ravioli boloñesa,Pizza Margarita,Profiteroles
2,1,7.2,0,1,12,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Fruta
2,1,7.2,0,1,13,Grill,Gourmet,Nachos con queso,Entrecot,Cheesecake
2,1,7.2,0,1,14,Spanish,Traditional,Lentejas estofadas,Filete de ternera,Arroz con leche
2,1,7.2,0,1,15,Spanish,Business,Lentejas estofadas,Merluza a la romana,Fruta
2,1,7.2,0,1,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
2,1,7.2,0,1,17,Mediterranean,Traditional,Crema de calabacín,Lubina,Sorbete
2,1,7.2,0,1,18,Mediterranean,Business,Crema de calabacín,Pollo al horno,Yogur con miel
2,1,7.2,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
2,1,7.2,0,1,20,Italian,Business,Minestrone,Escalope Milanese,Profiteroles
3,1,5.5,0,1,1,Grill,Gourmet,Alitas BBQ,Secreto Ibérico,Batido
3,1,5.5,0,1,2,Spanish,Traditional,Paella Valenciana,Tortilla de patata,Natillas
3,1,5.5,0,1,3,Italian,Business,Tortellini nata,Lasagna,Profiteroles
3,1,5.5,0,1,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Panna Cotta
3,1,5.5,0,1,5,Italian,Gourmet,Tortellini nata,Lasagna,Panna Cotta
3,1,5.5,0,1,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
3,1,5.5,0,1,7,Spanish,Family,Paella Valenciana,Carrilleras al vino,Arroz con leche
3,1,5.5,0,1,8,Mediterranean,Family,Falafel,Salmón plancha,Macedonia
3,1,5.5,0,1,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Profiteroles
3,1,5.5,0,1,10,Mediterranean,Gourmet,Falafel,Pollo al horno,Fruta
3,1,5.5,0,1,11,Italian,Traditional,Tortellini nata,Risotto de setas,Panna Cotta
3,1,5.5,0,1,12,Mediterranean,Traditional,Sopa de marisco,Brochetas de pavo,Sorbete
3,1,5.5,0,1,13,Grill,Gourmet,Champiñones,Costillas BBQ,Brownie
3,1,5.5,0,1,14,Spanish,Traditional,Paella Valenciana,Filete de ternera,Arroz con leche
3,1,5.5,0,1,15,Spanish,Business,Paella Valenciana,Merluza a la romana,Fruta
3,1,5.5,0,1,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
3,1,5.5,0,1,17,Mediterranean,Traditional,Falafel,Lubina,Sorbete
3,1,5.5,0,1,18,Mediterranean,Business,Crema de calabacín,Brochetas de pavo,Macedonia
3,1,5.5,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
3,1,5.5,0,1,20,Italian,Business,Ravioli boloñesa,Lasagna,Gelato
4,1,8.3,0,0,1,Grill,Gourmet,Champiñones,Costillas BBQ,Tarta de manzana
4,1,8.3,0,0,2,Spanish,Traditional,Crema de verduras,Merluza a la romana,Arroz con leche
4,1,8.3,0,0,3,Italian,Business,Tortellini nata,Lasagna,Profiteroles
4,1,8.3,0,0,4,Italian,Business,Minestrone,Risotto de setas,Tiramisú
4,1,8.3,0,0,5,Italian,Gourmet,Minestrone,Pizza Margarita,Gelato
4,1,8.3,0,0,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
4,1,8.3,0,0,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Flan
4,1,8.3,0,0,8,Mediterranean,Family,Sopa de marisco,Salmón plancha,Sorbete
4,1,8.3,0,0,9,Italian,Traditional,Tortellini nata,Risotto de setas,Profiteroles
4,1,8.3,0,0,10,Mediterranean,Gourmet,Crema de calabacín,Salmón plancha,Fruta
4,1,8.3,0,0,11,Italian,Traditional,Sopa de tomate,Pizza Margarita,Panna Cotta
4,1,8.3,0,0,12,Mediterranean,Traditional,Sopa de marisco,Brochetas de pavo,Sorbete
4,1,8.3,0,0,13,Grill,Gourmet,Champiñones,Entrecot,Cheesecake
4,1,8.3,0,0,14,Spanish,Traditional,Lentejas estofadas,Filete de ternera,Arroz con leche
4,1,8.3,0,0,15,Spanish,Business,Crema de verduras,Merluza a la romana,Fruta
4,1,8.3,0,0,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
4,1,8.3,0,0,17,Mediterranean,Traditional,Falafel,Lubina,Fruta
4,1,8.3,0,0,18,Mediterranean,Business,Sopa de marisco,Lubina,Macedonia
4,1,8.3,0,0,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
4,1,8.3,0,0,20,Italian,Business,Ravioli boloñesa,Pizza Margarita,Gelato
5,1,4.4,0,0,1,Grill,Gourmet,Champiñones,Costillas BBQ,Brownie
5,1,4.4,0,0,2,Spanish,Traditional,Crema de verduras,Tortilla de patata,Fruta
5,1,4.4,0,0,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
5,1,4.4,0,0,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Tiramisú
5,1,4.4,0,0,5,Italian,Gourmet,Sopa de tomate,Lasagna,Profiteroles
5,1,4.4,0,0,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
5,1,4.4,0,0,7,Spanish,Family,Potaje de garbanzos,Carrilleras al vino,Flan
5,1,4.4,0,0,8,Mediterranean,Family,Berenjena rellena,Salmón plancha,Yogur con miel
5,1,4.4,0,0,9,Italian,Traditional,Ravioli boloñesa,Escalope Milanese,Tiramisú
5,1,4.4,0,0,10,Mediterranean,Gourmet,Falafel,Pollo al horno,Fruta
5,1,4.4,0,0,11,Italian,Traditional,Ravioli boloñesa,Pizza Margarita,Panna Cotta
5,1,4.4,0,0,12,Mediterranean,Traditional,Crema de calabacín,Salmón plancha,Sorbete
5,1,4.4,0,0,13,Grill,Gourmet,Alitas BBQ,Hamburguesa Gourmet,Batido
5,1,4.4,0,0,14,Spanish,Traditional,Potaje de garbanzos,Tortilla de patata,Flan
5,1,4.4,0,0,15,Spanish,Business,Crema de verduras,Merluza a la romana,Fruta
5,1,4.4,0,0,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
5,1,4.4,0,0,17,Mediterranean,Traditional,Falafel,Salmón plancha,Sorbete
5,1,4.4,0,0,18,Mediterranean,Business,Berenjena rellena,Brochetas de pavo,Macedonia
5,1,4.4,0,0,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
5,1,4.4,0,0,20,Italian,Business,Sopa de tomate,Lasagna,Gelato
6,1,5.0,0,0,1,Grill,Gourmet,Alitas BBQ,Costillas BBQ,Tarta de manzana
6,1,5.0,0,0,2,Spanish,Traditional,Sopa castellana,Merluza a la romana,Fruta
6,1,5.0,0,0,3,Italian,Business,Tortellini nata,Lasagna,Gelato
6,1,5.0,0,0,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Gelato
6,1,5.0,0,0,5,Italian,Gourmet,Ravioli boloñesa,Lasagna,Panna Cotta
6,1,5.0,0,0,6,Mediterranean,Traditional,Berenjena rellena,Salmón plancha,Yogur con miel
6,1,5.0,0,0,7,Spanish,Family,Sopa castellana,Carrilleras al vino,Flan
6,1,5.0,0,0,8,Mediterranean,Family,Berenjena rellena,Lubina,Macedonia
6,1,5.0,0,0,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Tiramisú
6,1,5.0,0,0,10,Mediterranean,Gourmet,Berenjena rellena,Pollo al horno,Fruta
6,1,5.0,0,0,11,Italian,Traditional,Tortellini nata,Pizza Margarita,Panna Cotta
6,1,5.0,0,0,12,Mediterranean,Traditional,Falafel,Brochetas de pavo,Sorbete
6,1,5.0,0,0,13,Grill,Gourmet,Alitas BBQ,Costillas BBQ,Cheesecake
6,1,5.0,0,0,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Arroz con leche
6,1,5.0,0,0,15,Spanish,Business,Sopa castellana,Merluza a la romana,Fruta
6,1,5.0,0,0,16,Grill,Traditional,Sopa de cebolla,Entrecot,Brownie
6,1,5.0,0,0,17,Mediterranean,Traditional,Falafel,Lubina,Sorbete
6,1,5.0,0,0,18,Mediterranean,Business,Crema de calabacín,Lubina,Macedonia
6,1,5.0,0,0,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
6,1,5.0,0,0,20,Italian,Business,Sopa de tomate,Escalope Milanese,Gelato
0,1,0.2,0,1,1,Grill,Gourmet,Champiñones,Costillas BBQ,Tarta de manzana
0,1,0.2,0,1,2,Spanish,Traditional,Sopa castellana,Merluza a la romana,Arroz con leche
0,1,0.2,0,1,3,Italian,Business,Tortellini nata,Lasagna,Panna Cotta
0,1,0.2,0,1,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Gelato
0,1,0.2,0,1,5,Italian,Gourmet,Minestrone,Lasagna,Profiteroles
0,1,0.2,0,1,6,Mediterranean,Traditional,Berenjena rellena,Salmón plancha,Fruta
0,1,0.2,0,1,7,Spanish,Family,Crema de verduras,Tortilla de patata,Flan
0,1,0.2,0,1,8,Mediterranean,Family,Berenjena rellena,Salmón plancha,Yogur con miel
0,1,0.2,0,1,9,Italian,Traditional,Ravioli boloñesa,Risotto de setas,Gelato
0,1,0.2,0,1,10,Mediterranean,Gourmet,Sopa de marisco,Pollo al horno,Fruta
0,1,0.2,0,1,11,Italian,Traditional,Tortellini nata,Lasagna,Panna Cotta
0,1,0.2,0,1,12,Mediterranean,Traditional,Falafel,Brochetas de pavo,Fruta
0,1,0.2,0,1,13,Grill,Gourmet,Sopa de cebolla,Entrecot,Cheesecake
0,1,0.2,0,1,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Arroz con leche
0,1,0.2,0,1,15,Spanish,Business,Lentejas estofadas,Merluza a la romana,Flan
0,1,0.2,0,1,16,Grill,Traditional,Sopa de cebolla,Entrecot,Cheesecake
0,1,0.2,0,1,17,Mediterranean,Traditional,Falafel,Lubina,Sorbete
0,1,0.2,0,1,18,Mediterranean,Business,Berenjena rellena,Brochetas de pavo,Macedonia
0,1,0.2,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Cheesecake
0,1,0.2,0,1,20,Italian,Business,Sopa de tomate,Risotto de setas,Gelato
1,1,4.8,0,1,1,Grill,Gourmet,Champiñones,Costillas BBQ,Tarta de manzana
